resto_id,name,cuisine_type,is_official,lat,long,location,average_price,overall_rating,rating_rasa,rating_suasana,rating_harga_rasa,rating_pelayanan,rating_kebersihan,open_time,payment_method,wifi,delivery,smoking_area,outdor_area,24hour,100%_halal,VIP_room,reservation,parking_area,alcohol,vegetarian
1642401752914349,Kerang Ajaib,[ Indonesia ],False,-6.907071,107.619912," Anonymous Food Station Jl. Lombok No. 47, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (12:00 - 24:00),Tunai,yes,no,yes,no,no,yes,no,no,yes,no,no
1642401753448009,Mie Kocok Saad,[ Indonesia ],False,-6.906636,107.612155," Riau Junction, Lantai 3, Foodlife Jl. LLRE Martadinata No. 17 - 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),"Tunai,Visa,Master,Debet",no,no,yes,no,no,yes,no,no,yes,no,no
1642401754084254,Caribbean Seafood Comboan,[ Indonesia ],False,-6.906011,107.616335," Jl. LLRE Martadinata No. 61, Riau, Bandung ", Rp. 50.000 - Rp. 100.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Kamis (11:00 - 24:00), Jumat - Sabtu (11:00 - 01:00), Minggu (11:00 - 24:00)","Tunai,Visa,Master,Debet,Go-pay,Ovo",no,no,yes,no,no,yes,no,yes,yes,no,no
1642401754660741,Noju,,False,-6.907164,107.616729," The Saparua Jl. Ambon No. 15, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,not listed,Tunai,not sure,no,yes,no,no,yes,no,no,yes,no,no
1642401755342599,Shawarma King,[ Arab/Timur Tengah ],False,-6.9059321,107.6265432," Sultn Sahef Jl. Bengawan No. 83, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",yes,no,yes,no,no,yes,no,no,yes,no,no
1642401755954496,Kemuning Juice,[ Minuman ],False,-6.915755,107.627906," Prima Rasa Jl. Kemuning No. 20, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (08:00 - 17:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642401756560433,Masakan Bu Wahyu,[ Indonesia ],False,-6.906636,107.612155," Riau Junction, Lantai 3, Foodlife Jl. LLRE Martadinata No. 17 - 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),"Tunai,Visa,Master,Debet",no,no,yes,no,no,yes,no,no,yes,no,no
1642401757134595,Nangkring,[ Indonesia ],False,-6.904836,107.620271," Jl. Progo No. 34, Progo, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,4.2,4.0,4.0,4.5,4.5,4.0,"Senin - Kamis (12:00 - 22:00), Jumat - Sabtu (12:00 - 23:00), Minggu Tutup","Tunai,Debet",yes,no,yes,yes,no,yes,no,yes,yes,no,no
1642401758622061,Dapur Damara,[ Indonesia ],False,-6.907164,107.616729," The Saparua Jl. Ambon No. 15, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,not listed,Tunai,not sure,no,yes,no,no,yes,no,no,yes,no,no
1642401759218304,Gepuk Ny. Yong,[ Indonesia ],False,-6.915755,107.627906," Prima Rasa Jl. Kemuning No. 20, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (07:00 - 18:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642401759858788,Mucho Cafe & Resto,[ Kafe ],False,-6.912237,107.629335," Jl. Anggrek No. 42, Riau, Bandung ", Rp. 50.000 - Rp. 100.000 /orang ,3.44,3.6,3.8,3.4,3.2,3.2,"Senin - Jumat (10:00 - 23:00), Sabtu (10:00 - 24:00), Minggu (10:00 - 23:00)","Tunai,Visa,Master,Debet,Ovo",yes,no,yes,yes,no,yes,yes,yes,yes,no,no
1642401762445575,Lontong Kari Kebon Karet,[ Indonesia ],False,-6.90691,107.612312," Riau Junction, Lantai Ground, Foodcourt Jl. LLRE Martadinata No. 17 - 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:30),"Tunai,Visa,Master,Debet",yes,no,yes,no,no,yes,no,no,yes,no,no
1642401763222938,Putra Priyangan,[ Indonesia ],False,-6.905796,107.624266," Kedai Kuliner Jl. Taman Cibeunying Selatan No. 33, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (11:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642401763856137,Sosis & Lumpia Goreng,[ Indonesia ],False,-6.915735,107.627905," Prima Rasa Jl. Kemuning No. 20, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (08:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642401764536626,Lekker Story,[ Indonesia ],False,-6.912405,107.629982," Jl. Mangga No. 26, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,3.4,4.0,3.0,3.5,3.0,3.5,Senin - Minggu (12:00 - 20:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642401765841551,Durianizer,[ Dessert ],False,-6.905796,107.624266," Kedai Kuliner Jl. Taman Cibeunying Selatan No. 33, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (11:00 - 21:00),Tunai,no,yes,yes,no,no,yes,no,no,yes,no,no
1642401766815569,Next 8,[ Kafe ],False,-6.908799,107.628447," Jl. Cendana No. 8, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,4.4,4.3,4.3,4.3,4.7,4.3,Senin - Minggu (10:00 - 22:00),"Tunai,Debet,Go-pay,Ovo",yes,no,yes,no,no,yes,no,yes,yes,no,no
1642401768817267,Soto Ayam Kampung Pak Marno,[ Indonesia ],False,-6.905796,107.624266," Kedai Kuliner Jl. Taman Cibeunying Selatan No. 33, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (11:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642401769630955,Martabak Maskulin,[ Indonesia ],False,-6.9058193,107.6191752," Jl. LLRE Martadinata No. 83 (Depan Tarbak), Riau, Bandung ", Di bawah Rp. 50.000 /orang ,4.2,4.0,3.0,4.0,5.0,5.0,Senin - Minggu (14:00 - 23:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
1642401770934035,Rasa Khano,[ Indonesia ],False,-6.914793,107.63502," Jl. Sukabumi No. 42, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Sabtu (11:00 - 21:00), Minggu Tutup",Tunai,no,no,yes,no,no,yes,no,yes,yes,no,no
1642401771569898,Al & Phill,[ Kafe ],False,-6.910012,107.628626," Jl. Bengawan No. 26, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,3.63,4.0,3.5,3.7,3.5,3.5,"Senin - Jumat (11:00 - 22:00), Sabtu - Minggu (11:00 - 23:00)","Tunai,Visa,Master,Debet,Go-pay",yes,no,yes,yes,no,yes,no,yes,yes,no,no
164240177514637,70 Times Coffee,[ Minuman ],False,-6.906636,107.612155," Riau Junction, Lantai 3, Foodlife Jl. LLRE Martadinata No. 17 - 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),"Tunai,Visa,Master,Debet",no,no,yes,no,no,yes,no,no,yes,no,no
1642401775829582,Pempek Cektik,[ Indonesia ],False,-6.906971,107.620081," Hashtag Foodstation Jl. Lombok No. 47, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,not listed,Tunai,not sure,not sure,not sure,not sure,not sure,yes,not sure,not sure,not sure,no,no
1642401776498342,King Liang Tea,[ Minuman ],False,-6.906636,107.612155," Riau Junction, Lantai 3, Foodlife Jl. LLRE Martadinata No. 17 - 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),"Tunai,Visa,Master,Debet",no,no,yes,no,no,yes,no,no,yes,no,no
16424017771684,Hau's Tea,[ Indonesia ],False,-6.906664,107.61213," Riau Junction, Lantai 3, Foodlife Jl. LLRE Martadinata No. 17 - 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,yes,no,no,yes,no,no,yes,no,no
1642401777923397,Gepuk Ceu Yani,[ Indonesia ],False,-6.906799,107.612353," Riau Junction, Lantai 3, Foodlife Jl. LLRE Martadinata No. 17 - 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,yes,no,no,yes,no,no,yes,no,no
1642401778540976,Roffee's,[ Puding ],False,-6.905534,107.626124," Jl. Ciliwung No. 15, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,yes,no,no,yes,no,no,yes,no,no
1642401779133439,Mochikimo,[ Mochi ],False,-6.905534,107.626124," Jl. Ciliwung No. 15, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,yes,no,no,yes,no,no,yes,no,no
1642401779900029,Pinch Of Salt,[ Indonesia ],False,-6.906685,107.612264," Riau Junction, Lantai 3, Foodlife Jl. LLRE Martadinata No. 17 - 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,yes,no,no,yes,no,no,yes,no,no
1642401780873107,Rumah Jelajah Rasa,[ Kafe ],False,-6.909975,107.627731," Jl. Taman Pramuka No. 171, Riau, Bandung ", Rp. 50.000 - Rp. 100.000 /orang ,3.8,3.5,4.5,3.0,4.0,4.0,"Senin - Kamis (10:00 - 23:00), Jumat - Sabtu (10:00 - 24:00), Minggu (10:00 - 23:00)","Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,no,no
1642401782657456,Bu Asieh Resto,[ Indonesia ],False,-6.907231,107.619255," Foodcourt Hanken Kitchen Jl. Ambon No. 18, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 22:00),"Tunai,Debet",yes,no,yes,no,no,yes,no,no,yes,no,no
1642401783273333,Sabana Fried Chicken,,False,-6.9069466,107.6095803," Mandeep Bakso Malang Asli Jl. LLRE Martadinata (Seberang XL Axiata Center), Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (11:00 - 20:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642401783898035,Dillenia Kitchen,[ Indonesia ],False,-6.906799,107.612353," Riau Junction, Lantai 3, Foodlife Jl. LLRE Martadinata No. 17 - 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,yes,no,no,yes,no,no,yes,no,no
1642401784596947,Ice Cream Bandoeng Van Java,[ Es Krim ],False,-6.905534,107.626124," Jl. Ciliwung No. 15, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,yes,no,no,yes,no,no,yes,no,no
1642401785188616,Bakso Malang Langgeng (BML),[ Indonesia ],False,-6.905159,107.623035," Krang Kring Jl. Ciliwung No. 1 - 3, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Kamis (09:00 - 22:30), Jumat - Sabtu (09:00 - 23:30), Minggu (09:00 - 22:30)","Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,no,no
1642401785860055,EPC Eat Photo & Chill,[ Kafe ],False,-6.90583140293168,107.619," Jl. LLRE Martadinata No. 85, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,3.6,3.0,4.0,3.0,4.0,4.0,Senin - Minggu (07:00 - 21:00),"Tunai,Debet,Go-pay,Ovo",yes,no,yes,yes,no,yes,no,yes,yes,no,no
1642401787548342,Sinom Laros Soto Khas Semarang,[ Indonesia ],False,-6.907381,107.619066," Hanken Kitchen Jl. Ambon No. 18, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 22:00),"Tunai,Debet",yes,yes,yes,no,no,yes,no,yes,yes,no,no
1642401788516626,Kedai Kopi Lagemi,[ Kafe ],False,-6.90799,107.62717," Jl. Bengawan No. 60, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (11:00 - 23:00),"Tunai,Debet",yes,no,yes,no,no,yes,no,yes,yes,no,no
1642401789154086,Semilla Coffee,[ Kafe ],False,-6.9077132,107.6233011," Jl. LLRE Martadinata No. 86, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,2.6,1.0,3.0,3.0,3.0,3.0,Senin - Minggu (15:00 - 22:00),"Tunai,Debet,Ovo",yes,no,yes,no,no,yes,no,yes,no,no,no
1642401790227579,Def Nasi Liwet,[ Indonesia ],False,-6.906664,107.61213," Riau Junction, Lantai 3, Foodlife Jl. LLRE Martadinata No. 17 - 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,yes,no,no,yes,no,no,yes,no,no
1642401790865301,Red Roast Chicken,[ Indonesia ],False,-6.908625,107.627146," Jl. Bengawan No. 56, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (11:00 - 21:00),Tunai,yes,no,yes,no,no,yes,no,yes,yes,no,no
1642401791445396,Lotek Katineung,[ Indonesia ],False,-6.90642,107.613925," Kedai Cisca Jl. LLRE Martadinata No. 41, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),"Tunai,Debet",no,no,yes,no,no,yes,no,yes,no,no,no
1642401792062694,Addictea,[ Minuman ],False,-6.909195,107.627677," Jl. Bengawan No. 34, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin (09:00 - 24:00), Selasa - Minggu (07:00 - 24:00)","Tunai,Debet,Go-pay,Ovo",no,no,yes,yes,no,yes,no,no,yes,no,no
1642401792623329,Ayam Geprek Ceu'Ter,[ Indonesia ],False,6.2087634,106.84559899999," Jl. LLRE Martadinata No. 205 (Sebelah Grand Tebu Hotel), Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (11:00 - 22:00),Tunai,not sure,not sure,not sure,not sure,no,yes,not sure,not sure,not sure,not sure,no
1642401793229151,Bebek & Ikan Bakar Doewer,[ Indonesia ],False,-6.905159,107.623035," Krang Kring Jl. Ciliwung No. 1 - 3, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Kamis (09:00 - 22:30), Jumat - Sabtu (09:00 - 23:30), Minggu (09:00 - 22:30)","Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,no,no
1642401793825826,Ayam Bakar Rempah Cendana,[ Indonesia ],False,-6.908166,107.627076," Kreaski Kitchen Jl. Bengawan No. 62, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 20:00),"Tunai,Visa,Master,Debet,Go-pay,Ovo",no,no,yes,no,no,yes,no,yes,yes,no,no
164240179440258,Nasi Goreng Kambing Kebon Sirih,[ Indonesia ],False,-6.910762,107.630163," Stop & Shop Jl. Anggrek No. 55, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,3.8,5.0,4.0,4.0,3.0,3.0,"Senin - Kamis (11:30 - 22:00), Jumat (13:00 - 22:00), Sabtu - Minggu (11:30 - 22:00)","Tunai,Go-pay",yes,no,yes,no,no,yes,no,no,yes,no,no
1642401796118479,Pa Oyen 18 Sukajadi,[ Indonesia ],False,-6.906915,107.609584," Jl. LLRE Martadinata (Seberang XL Axiata Center), Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 22:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642401796753606,Cireng Cipaganti,[ Indonesia ],False,-6.906636,107.612155," Riau Junction, Lantai 3, Foodlife Jl. LLRE Martadinata No. 17 - 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),"Tunai,Visa,Master,Debet",no,no,yes,no,no,yes,no,no,yes,no,no
1642401797441979,Aice,[ Es Krim ],False,-6.90642,107.613925," Kedai Cisca Jl. LLRE Martadinata No. 41, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,3.4,4.0,3.0,4.0,3.0,3.0,Senin - Minggu (09:00 - 21:00),"Tunai,Debet",no,no,yes,no,no,yes,no,yes,no,no,no
1642401799025437,Tahu Gimbal Bude Rita,[ Indonesia ],False,-6.907039,107.618066," Jl. Ambon No. 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,not listed,Tunai,no,no,yes,not sure,no,yes,no,no,not sure,no,no
1642401799889502,Geprek Jingkrak,[ Indonesia ],False,-6.908166,107.627076," Kreaski Kitchen Jl. Bengawan No. 62, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 20:00),"Tunai,Visa,Master,Debet,Go-pay,Ovo",no,no,yes,no,no,yes,no,yes,yes,no,no
1642401800846885,CC Pastry,[ Toko Roti dan Kue ],False,-6.906636,107.612155," Riau Junction, Lantai 3, Foodlife Jl. LLRE Martadinata No. 17 - 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),"Tunai,Visa,Master,Debet",no,no,yes,no,no,yes,no,no,yes,no,no
1642401801419072,Seca Semi Cafe,[ Kafe ],False,-6.908268,107.62715," Jl. Bengawan No. 60, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,3.0,3.0,3.0,3.0,3.0,3.0,Senin - Minggu (10:00 - 24:00),"Tunai,Visa,Master,Debet",no,no,yes,yes,no,yes,no,no,yes,no,no
1642401803248718,Heirloom Eating House,[ Kafe ],False,-6.903953,107.616743," Jl. Banda No. 35, Banda, Riau, Bandung ", Rp. 50.000 - Rp. 100.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Jumat (11:00 - 22:00), Sabtu - Minggu (11:00 - 23:00)","Tunai,Debet",not sure,not sure,yes,not sure,no,yes,not sure,yes,yes,no,no
1642401803873791,Dimsum Pingmoe,[ China ],False,-6.907119,107.618065," Jl. Ambon No. 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (15:00 - 22:00),"Tunai,Go-pay",no,no,yes,no,no,yes,no,no,yes,no,no
1642401804543236,Aisuki & Cuisine,[ China ],False,-6.904899,107.622911," Krang Kring Jl. Ciliwung No. 1 - 3, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Kamis (09:00 - 22:30), Jumat - Sabtu (09:00 - 23:30), Minggu (09:00 - 22:30)","Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,no,no
1642401805132892,Lukumades Lumeeer,[ Donat ],False,-6.908166,107.627076," Kreaski Kitchen Jl. Bengawan No. 62, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 20:00),"Tunai,Visa,Master,Debet,Go-pay,Ovo",no,no,yes,no,no,yes,no,yes,yes,no,no
164240180575214,Njonja Besar,[ Es Krim ],False,-6.906862,107.609544," Mandeep Bakso Malang Asli Jl. LLRE Martadinata (Seberang XL Axiata Center), Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:30 - 22:00),"Tunai,Debet,Go-pay,Ovo",no,no,yes,no,no,yes,no,no,yes,no,no
1642401806367034,Batagor Rista,[ Indonesia ],False,-6.906987,107.620048," Hashtag Food Station Jl. Lombok No. 47, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,4.4,5.0,3.0,5.0,5.0,4.0,not listed,Tunai,not sure,not sure,yes,no,not sure,yes,not sure,no,not sure,not sure,no
1642401807965343,Bun & Pho,[ Thailand ],False,-6.906799,107.612353," Riau Junction, Lantai 3, Foodlife Jl. LLRE Martadinata No. 17 - 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,yes,no,no,yes,no,no,yes,no,no
1642401808839501,Nasi Kulit Malam Minggu,[ Indonesia ],False,-6.907116,107.619986," Hashtag Foodstation Jl. Lombok No. 47, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,3.27,4.0,2.3,3.3,4.0,2.7,Senin - Minggu (10:00 - 22:00),Tunai,not sure,not sure,not sure,not sure,not sure,yes,not sure,not sure,yes,not sure,no
1642401811453539,Hikaru Japanese Food,[ Jepang ],False,-6.904899,107.622911," Krang Kring Jl. Ciliwung No. 1 - 3, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Kamis (09:00 - 22:30), Jumat - Sabtu (09:00 - 23:30), Minggu (09:00 - 22:30)","Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,no,no
1642401812033362,Chicken Shock,,False,-6.908166,107.627076," Kreaski Kitchen Jl. Bengawan No. 62, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 20:00),"Tunai,Visa,Master,Debet,Go-pay,Ovo",no,no,yes,no,no,yes,no,yes,yes,no,no
1642401812683821,Bacuk Sourpork By Vella Ho,[ China ],False,-6.906664,107.61213," Riau Junction, Lantai Ground, Eat Pork Jl. LLRE Martadinata No. 17 - 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 22:00),Tunai,no,yes,yes,no,no,no,no,no,yes,no,no
1642401813245218,Sensys Coffee,[ Kafe ],False,-6.907366,107.619055," Jl. Ambon No. 18, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 21:00),Tunai,not sure,no,yes,yes,no,yes,not sure,not sure,no,no,no
1642401813819391,Nasi Tetenong,,False,-6.908643,107.615039," Jl. Ambon No. 5, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,not listed,not listed,not sure,not sure,not sure,not sure,not sure,not sure,not sure,not sure,not sure,not sure,not sure
1642401814428276,Nasi TO Teh Ita,[ Indonesia ],False,-6.9068847,107.6095752," Jl. LLRE Martadinata (Seberang XL Axiata Center), Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (08:00 - 22:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642401815074211,B'Gana,[ Indonesia ],False,-6.906741,107.612437," Riau Junction, Lantai 3, Foodlife Jl. LLRE Martadinata No. 17 - 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (08:00 - 22:00),"Tunai,Visa,Master,Debet",yes,no,yes,no,no,yes,no,no,yes,no,no
1642401815678372,Nok Nok,[ Minuman ],False,-6.905545,107.616858," Jl. LLRE Martadinata No. 63 (Depan FO Heritage), Riau, Bandung ", Di bawah Rp. 50.000 /orang ,3.4,3.5,3.0,3.5,3.5,3.5,not listed,Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642401817240327,Nasabe,[ Indonesia ],False,-6.906971,107.620076," Hashtag Foodstation Jl. Lombok No. 47, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (11:00 - 21:00),Tunai,not sure,not sure,not sure,not sure,no,not sure,not sure,not sure,not sure,not sure,no
1642401817838743,Sate Maranggi 77,[ Indonesia ],False,-6.908166,107.627076," Kreaski Kitchen Jl. Bengawan No. 62, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 20:00),"Tunai,Visa,Master,Debet,Go-pay,Ovo",no,no,yes,no,no,yes,no,yes,yes,no,no
1642401818439897,Cakama Dimsum,[ China ],False,-6.914569,107.62736," Inite Kopi Jl. Kemuning No. 8A Riau, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (12:00 - 22:00),"Tunai,Debet,Go-pay,Ovo,Dana",yes,no,yes,yes,no,yes,no,yes,yes,no,no
1642401818998235,Mandeep Bakso Malang Asli,[ Indonesia ],False,-6.906862,107.609544," Jl. LLRE Martadinata (Seberang XL Axiata Center), Riau, Bandung ", Di bawah Rp. 50.000 /orang ,3.8,4.0,3.0,5.0,3.0,4.0,Senin - Minggu (10:30 - 22:00),"Tunai,Debet,Go-pay,Ovo",no,no,yes,no,no,yes,no,no,yes,no,no
1642401820389454,Batagor Abun,[ Indonesia ],False,-6.906664,107.61213," Riau Junction, Lantai 3, Foodlife Jl. LLRE Martadinata No. 17 - 21, Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,yes,no,no,yes,no,no,yes,no,no
1642401821044001,Soto & Sop Urang Banjar Be 3 Be Dingsanak,[ Indonesia ],False,-6.907553,107.616676," Jl. Ambon (Depan GOR Saparua), Riau, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Minggu (06:00 - 12:00), Setiap Hari Senin 2 minggu Sekali Tutup",Tunai,no,no,yes,no,no,yes,no,no,no,no,no
